Produzione storica annuale di idrocarburi;;;;;
Anni 1980-2003;;;;;
Nota: per le righe dove è riportato il valore zero in corrispondenza della colonna 'Anno' il valore della colonna 'Produzione' rappresenta la produzione cumulata ottenuta negli anni antecedenti il 1980;;;;;
Gas naturale in migliaia di Smc - Olio greggio in tonnellate;;;;;
Minerale;Ub;Regione;Titolo;Anno;Produzione
Gas;Terra;Campania;SAN MARCO DEI CAVOTI;1981;1.195
Gas;Terra;Campania;SAN MARCO DEI CAVOTI;1982;3.214
Gas;Terra;Campania;SAN MARCO DEI CAVOTI;1983;6.166
Gas;Terra;Campania;SAN MARCO DEI CAVOTI;1987;4.900
Gas;Terra;Campania;SAN MARCO DEI CAVOTI;1988;124.281
Gas;Terra;Campania;SAN MARCO DEI CAVOTI;1989;175.214
Gas;Terra;Campania;SAN MARCO DEI CAVOTI;1990;184.864
Gas;Terra;Campania;SAN MARCO DEI CAVOTI;1991;148.512
Gas;Terra;Campania;SAN MARCO DEI CAVOTI;1992;126.909
Gas;Terra;Campania;SAN MARCO DEI CAVOTI;1993;40.587
Gas;Terra;Emilia Romagna;SAN POTITO;1988;6.278
Gas;Terra;Emilia Romagna;SAN POTITO;1989;301.487
Gas;Terra;Emilia Romagna;SAN POTITO;1990;267.999
Gas;Terra;Emilia Romagna;SAN POTITO;1991;206.744
Gas;Terra;Emilia Romagna;SAN POTITO;1992;134.870
Gas;Terra;Emilia Romagna;SAN POTITO;1993;117.632
Gas;Terra;Emilia Romagna;SAN POTITO;1994;79.216
Gas;Terra;Emilia Romagna;SAN POTITO;1995;69.201
Gas;Terra;Emilia Romagna;SAN POTITO;1996;37.791
Gas;Terra;Emilia Romagna;SAN POTITO;1997;35.890
Gas;Terra;Emilia Romagna;SAN POTITO;1998;25.460
Gas;Terra;Emilia Romagna;SAN POTITO;1999;11.771
Gas;Terra;Emilia Romagna;SAN POTITO;2000;4.127
Gas;Terra;Emilia Romagna;SAN POTITO;2001;3.601
Gas;Terra;Emilia Romagna;SAN POTITO;2002;2.845
Gas;Terra;Emilia Romagna;SAN POTITO;2003;195
Gas;Terra;Emilia Romagna;SANTERNO;0;661.000
Gas;Terra;Emilia Romagna;SANTERNO;1980;5.317
Gas;Terra;Emilia Romagna;SANTERNO;1981;22.381
Gas;Terra;Emilia Romagna;SANTERNO;1982;19.683
Gas;Terra;Emilia Romagna;SANTERNO;1983;14.473
Gas;Terra;Emilia Romagna;SANTERNO;1984;4.045
Gas;Terra;Emilia Romagna;SANTERNO;1985;17.181
Gas;Terra;Emilia Romagna;SANTERNO;1986;15.368
Gas;Terra;Emilia Romagna;SANTERNO;1987;13.328
Gas;Terra;Emilia Romagna;SANTERNO;1988;15.880
Gas;Terra;Emilia Romagna;SANTERNO;1989;14.323
Gas;Terra;Emilia Romagna;SANTERNO;1990;14.080
Gas;Terra;Emilia Romagna;SANTERNO;1991;12.510
Gas;Terra;Emilia Romagna;SANTERNO;1992;14.357
Gas;Terra;Emilia Romagna;SANTERNO;1993;20.306
Gas;Terra;Emilia Romagna;SANTERNO;1994;15.541
Gas;Terra;Emilia Romagna;SANTERNO;1995;16.152
Gas;Terra;Emilia Romagna;SANTERNO;1996;12.897
Gas;Terra;Emilia Romagna;SANTERNO;1997;13.432
Gas;Terra;Emilia Romagna;SANTERNO;1998;13.069
Gas;Terra;Emilia Romagna;SANTERNO;1999;10.125
Gas;Terra;Emilia Romagna;SANTERNO;2000;10.488
Gas;Terra;Emilia Romagna;SANTERNO;2001;11.006
Gas;Terra;Emilia Romagna;SANTERNO;2002;10.047
Gas;Terra;Emilia Romagna;SANTERNO;2003;9.359
Gas;Terra;Basilicata;SCANZANO;1992;705
Gas;Terra;Basilicata;SCANZANO;1993;17.226
Gas;Terra;Basilicata;SCANZANO;1994;19.636
Gas;Terra;Basilicata;SCANZANO;1995;49.873
Gas;Terra;Basilicata;SCANZANO;1996;92.836
Gas;Terra;Basilicata;SCANZANO;1997;65.999
Gas;Terra;Basilicata;SCANZANO;1998;38.181
Gas;Terra;Basilicata;SCANZANO;1999;43.657
Gas;Terra;Basilicata;SCANZANO;2000;37.013
Gas;Terra;Basilicata;SCANZANO;2001;25.445
Gas;Terra;Basilicata;SCANZANO;2002;5.515
Gas;Terra;Basilicata;SCANZANO;2003;117
Gas;Terra;Emilia Romagna;SELVA;0;2.271.100
Gas;Terra;Emilia Romagna;SELVA;1980;25.939
Gas;Terra;Emilia Romagna;SELVA;1981;12.063
Gas;Terra;Emilia Romagna;SELVA;1982;10.421
Gas;Terra;Emilia Romagna;SELVA;1983;20.526
Gas;Terra;Emilia Romagna;SELVA;1984;8.357
Gas;Terra;Emilia Romagna;SELVA;1986;6.972
Gas;Terra;Emilia Romagna;SELVA;1987;10.615
Gas;Terra;Emilia Romagna;SELVA;1988;3.309
Gas;Terra;Emilia Romagna;SELVA;1989;1.717
Gas;Terra;Emilia Romagna;SELVA;1990;2.255
Gas;Terra;Emilia Romagna;SELVA;1991;141
Gas;Terra;Lombardia;SERGNANO;0;3.026.522
Gas;Terra;Lombardia;SERGNANO;1980;2
Gas;Terra;Lombardia;SERGNANO;1981;2
Gas;Terra;Lombardia;SERGNANO;1982;2
Gas;Terra;Lombardia;SERGNANO;1983;2
Gas;Terra;Lombardia;SERGNANO;1984;2
Gas;Terra;Lombardia;SERGNANO;1985;2
Gas;Terra;Lombardia;SERGNANO;1986;2
Gas;Terra;Lombardia;SERGNANO;1987;2
Gas;Terra;Lombardia;SERGNANO;1988;2
Gas;Terra;Lombardia;SERGNANO;1989;2
Gas;Terra;Lombardia;SERGNANO;1990;2
Gas;Terra;Lombardia;SERGNANO;1991;2
Gas;Terra;Lombardia;SERGNANO;1992;2
Gas;Terra;Lombardia;SERGNANO;1993;118
Gas;Terra;Lombardia;SERGNANO;1994;157
Gas;Terra;Basilicata;SERRA PIZZUTA;0;899.800
Gas;Terra;Basilicata;SERRA PIZZUTA;1980;19.184
Gas;Terra;Basilicata;SERRA PIZZUTA;1981;18.751
Gas;Terra;Basilicata;SERRA PIZZUTA;1982;16.080
Gas;Terra;Basilicata;SERRA PIZZUTA;1983;9.128
Gas;Terra;Basilicata;SERRA PIZZUTA;1984;9.198
Gas;Terra;Basilicata;SERRA PIZZUTA;1985;13.433
Gas;Terra;Basilicata;SERRA PIZZUTA;1986;23.807
Gas;Terra;Basilicata;SERRA PIZZUTA;1987;22.625
Gas;Terra;Basilicata;SERRA PIZZUTA;1988;16.616
Gas;Terra;Basilicata;SERRA PIZZUTA;1989;29.403
Gas;Terra;Basilicata;SERRA PIZZUTA;1990;66.805
Gas;Terra;Basilicata;SERRA PIZZUTA;1991;187.756
Gas;Terra;Basilicata;SERRA PIZZUTA;1992;266.047
Gas;Terra;Basilicata;SERRA PIZZUTA;1993;158.549
Gas;Terra;Basilicata;SERRA PIZZUTA;1994;135.750
Gas;Terra;Basilicata;SERRA PIZZUTA;1995;85.378
Gas;Terra;Basilicata;SERRA PIZZUTA;1996;112.802
Gas;Terra;Basilicata;SERRA PIZZUTA;1997;136.987
Gas;Terra;Basilicata;SERRA PIZZUTA;1998;91.655
Gas;Terra;Basilicata;SERRA PIZZUTA;1999;60.269
Gas;Terra;Basilicata;SERRA PIZZUTA;2000;44.900
Gas;Terra;Basilicata;SERRA PIZZUTA;2001;61.220
Gas;Terra;Basilicata;SERRA PIZZUTA;2002;51.312
Gas;Terra;Basilicata;SERRA PIZZUTA;2003;51.350
Gas;Terra;Lombardia;SETTALA;0;878.779
Gas;Terra;Lombardia;SETTALA;1981;810.081
Gas;Terra;Lombardia;SETTALA;1982;527.898
Gas;Terra;Lombardia;SETTALA;1983;172.232
Gas;Terra;Lombardia;SETTALA;1985;312.089
Gas;Terra;Lombardia;SETTALA;1988;16.457
Gas;Terra;Lombardia;SETTALA;1989;31.623
Gas;Terra;Lombardia;SETTALA;1990;34.606
Gas;Terra;Lombardia;SETTALA;1991;34.540
Gas;Terra;Lombardia;SETTALA;1992;35.918
Gas;Terra;Lombardia;SETTALA;1993;41.514
Gas;Terra;Lombardia;SETTALA;1994;44.576
Gas;Terra;Lombardia;SETTALA;1995;34.488
Gas;Terra;Lombardia;SETTALA;1996;6.448
Gas;Terra;Lombardia;SETTALA;1997;10.954
Gas;Terra;Lombardia;SETTALA;1998;16.594
Gas;Terra;Lombardia;SETTALA;1999;15.416
Gas;Terra;Lombardia;SETTALA;2000;10.800
Gas;Terra;Lombardia;SETTALA;2001;6.703
Gas;Terra;Lombardia;SETTALA;2002;162
Gas;Terra;Marche;SETTEFINESTRE;1991;2.045
Gas;Terra;Marche;SETTEFINESTRE;1992;11.058
Gas;Terra;Marche;SETTEFINESTRE;1993;16.811
Gas;Terra;Marche;SETTEFINESTRE;1994;40.899
Gas;Terra;Marche;SETTEFINESTRE;1995;51.314
Gas;Terra;Marche;SETTEFINESTRE;1996;47.417
Gas;Terra;Marche;SETTEFINESTRE;1997;42.204
Gas;Terra;Marche;SETTEFINESTRE;1998;48.368
Gas;Terra;Marche;SETTEFINESTRE;1999;42.403
Gas;Terra;Marche;SETTEFINESTRE;2000;31.536
Gas;Terra;Marche;SETTEFINESTRE;2001;22.960
Gas;Terra;Marche;SETTEFINESTRE;2002;19.339
Gas;Terra;Marche;SETTEFINESTRE;2003;17.124
Gas;Terra;Lombardia;SORESINA;0;524.300
Gas;Terra;Lombardia;SORESINA;1980;4.356
Gas;Terra;Lombardia;SORESINA;1981;3.730
Gas;Terra;Lombardia;SORESINA;1982;4.166
Gas;Terra;Lombardia;SORESINA;1983;1.707
Gas;Terra;Lombardia;SORESINA;1984;1.726
Gas;Terra;Lombardia;SORESINA;1985;1.323
Gas;Terra;Lombardia;SORESINA;1986;547
Gas;Terra;Lombardia;SORESINA;1987;1.898
Gas;Terra;Lombardia;SORESINA;1988;755
Gas;Terra;Lombardia;SORESINA;1989;3.295
Gas;Terra;Lombardia;SORESINA;1990;2.327
Gas;Terra;Lombardia;SORESINA;1991;4.994
Gas;Terra;Lombardia;SORESINA;1992;5.307
Gas;Terra;Lombardia;SORESINA;1993;6.048
Gas;Terra;Lombardia;SORESINA;1994;6.016
Gas;Terra;Lombardia;SORESINA;1995;6.183
Gas;Terra;Lombardia;SORESINA;1996;7.499
Gas;Terra;Lombardia;SORESINA;1997;22.825
Gas;Terra;Lombardia;SORESINA;1998;6.882
Gas;Terra;Lombardia;SORESINA;1999;3.414
Gas;Terra;Lombardia;SORESINA;2000;3.157
Gas;Terra;Lombardia;SORESINA;2001;8.662
Gas;Terra;Lombardia;SORESINA;2002;8.519
Gas;Terra;Lombardia;SORESINA;2003;7.559
Gas;Terra;Emilia Romagna;SPILAMBERTO;0;7.759.200
Gas;Terra;Emilia Romagna;SPILAMBERTO;1980;47.337
Gas;Terra;Emilia Romagna;SPILAMBERTO;1981;154.377
Gas;Terra;Emilia Romagna;SPILAMBERTO;1982;170.846
Gas;Terra;Emilia Romagna;SPILAMBERTO;1983;209.709
Gas;Terra;Emilia Romagna;SPILAMBERTO;1984;187.421
Gas;Terra;Emilia Romagna;SPILAMBERTO;1985;146.946
Gas;Terra;Emilia Romagna;SPILAMBERTO;1986;155.422
Gas;Terra;Emilia Romagna;SPILAMBERTO;1987;124.837
Gas;Terra;Emilia Romagna;SPILAMBERTO;1988;121.765
Gas;Terra;Emilia Romagna;SPILAMBERTO;1989;98.326
Gas;Terra;Emilia Romagna;SPILAMBERTO;1990;108.923
Gas;Terra;Emilia Romagna;SPILAMBERTO;1991;199.968
Gas;Terra;Emilia Romagna;SPILAMBERTO;1992;188.157
Gas;Terra;Emilia Romagna;SPILAMBERTO;1993;162.396
Gas;Terra;Emilia Romagna;SPILAMBERTO;1994;151.282
Gas;Terra;Emilia Romagna;SPILAMBERTO;1995;129.569
Gas;Terra;Emilia Romagna;SPILAMBERTO;1996;121.381
Gas;Terra;Emilia Romagna;SPILAMBERTO;1997;100.732
Gas;Terra;Emilia Romagna;SPILAMBERTO;1998;98.982
Gas;Terra;Emilia Romagna;SPILAMBERTO;1999;94.904
Gas;Terra;Emilia Romagna;SPILAMBERTO;2000;95.158
Gas;Terra;Emilia Romagna;SPILAMBERTO;2001;99.224
Gas;Terra;Emilia Romagna;SPILAMBERTO;2002;90.192
Gas;Terra;Emilia Romagna;SPILAMBERTO;2003;80.434
Gas;Terra;Basilicata;TEMPA ROSSA;1985;4.133
Gas;Terra;Basilicata;TEMPA ROSSA;1986;12.672
Gas;Terra;Basilicata;TEMPA ROSSA;1987;11.330
Gas;Terra;Basilicata;TEMPA ROSSA;1988;9.741
Gas;Terra;Basilicata;TEMPA ROSSA;1989;9.379
Gas;Terra;Basilicata;TEMPA ROSSA;1990;10.887
Gas;Terra;Basilicata;TEMPA ROSSA;1991;4.795
Gas;Terra;Basilicata;TEMPA ROSSA;1992;3.393
Gas;Terra;Basilicata;TEMPA ROSSA;1993;2.841
Gas;Terra;Basilicata;TEMPA ROSSA;1994;2.861
Gas;Terra;Basilicata;TEMPA ROSSA;1995;2.688
Gas;Terra;Basilicata;TEMPA ROSSA;1996;3.332
Gas;Terra;Basilicata;TEMPA ROSSA;1997;4.194
Gas;Terra;Basilicata;TEMPA ROSSA;1998;3.245
Gas;Terra;Basilicata;TEMPA ROSSA;1999;939
Gas;Terra;Basilicata;TEMPA ROSSA;2000;5.365
Gas;Terra;Basilicata;TEMPA ROSSA;2001;9.511
Gas;Terra;Basilicata;TEMPA ROSSA;2002;10.239
Gas;Terra;Basilicata;TEMPA ROSSA;2003;5.188
Gas;Terra;Molise;TERRATE;1993;8.041
Gas;Terra;Molise;TERRATE;1994;9.576
Gas;Terra;Molise;TERRATE;1995;10.052
Gas;Terra;Molise;TERRATE;1996;3.329
Gas;Terra;Puglia;TERTIVERI;0;2.587.500
Gas;Terra;Puglia;TERTIVERI;1980;149.734
Gas;Terra;Puglia;TERTIVERI;1981;133.253
Gas;Terra;Puglia;TERTIVERI;1982;117.555
Gas;Terra;Puglia;TERTIVERI;1983;89.971
Gas;Terra;Puglia;TERTIVERI;1984;69.428
Gas;Terra;Puglia;TERTIVERI;1985;73.420
Gas;Terra;Puglia;TERTIVERI;1986;76.747
Gas;Terra;Puglia;TERTIVERI;1987;60.814
Gas;Terra;Puglia;TERTIVERI;1988;51.730
Gas;Terra;Puglia;TERTIVERI;1989;54.705
Gas;Terra;Puglia;TERTIVERI;1990;50.717
Gas;Terra;Puglia;TERTIVERI;1991;54.496
Gas;Terra;Puglia;TERTIVERI;1992;66.438
Gas;Terra;Puglia;TERTIVERI;1993;211.244
Gas;Terra;Puglia;TERTIVERI;1994;266.736
Gas;Terra;Puglia;TERTIVERI;1995;349.820
Gas;Terra;Puglia;TERTIVERI;1996;606.188
Gas;Terra;Puglia;TERTIVERI;1997;564.562
Gas;Terra;Puglia;TERTIVERI;1998;511.255
Gas;Terra;Puglia;TERTIVERI;1999;412.353
Gas;Terra;Puglia;TERTIVERI;2000;339.155
Gas;Terra;Puglia;TERTIVERI;2001;327.998
Gas;Terra;Puglia;TERTIVERI;2002;311.721
Gas;Terra;Puglia;TERTIVERI;2003;252.978
Gas;Terra;Toscana;TOMBOLO;1993;7.230
Gas;Terra;Toscana;TOMBOLO;1994;8.031
Gas;Terra;Toscana;TOMBOLO;1995;7.119
Gas;Terra;Toscana;TOMBOLO;1996;3.069
Gas;Terra;Toscana;TOMBOLO;1997;2.748
Gas;Terra;Toscana;TOMBOLO;1998;266
Gas;Terra;Toscana;TOMBOLO;1999;2.484
Gas;Terra;Toscana;TOMBOLO;2000;3.432
Gas;Terra;Toscana;TOMBOLO;2001;2.060
Gas;Terra;Toscana;TOMBOLO;2002;1.660
Gas;Terra;Puglia;TORRENTE CELONE;1992;4.969
Gas;Terra;Puglia;TORRENTE CELONE;1993;4.353
Gas;Terra;Puglia;TORRENTE CELONE;1994;12.013
Gas;Terra;Puglia;TORRENTE CELONE;1995;10.550
Gas;Terra;Puglia;TORRENTE CELONE;1996;7.215
Gas;Terra;Puglia;TORRENTE CELONE;1997;5.529
Gas;Terra;Puglia;TORRENTE CELONE;1998;2.370
Gas;Terra;Puglia;TORRENTE CELONE;1999;6.873
Gas;Terra;Puglia;TORRENTE CELONE;2000;6.628
Gas;Terra;Puglia;TORRENTE CELONE;2001;1.952
Gas;Terra;Puglia;TORRENTE CELONE;2002;143
Gas;Terra;Puglia;TORRENTE CELONE;2003;51
Gas;Terra;Molise;TORRENTE CIGNO;1995;272
Gas;Terra;Molise;TORRENTE CIGNO;1996;1.021
Gas;Terra;Molise;TORRENTE CIGNO;1997;992
Gas;Terra;Molise;TORRENTE CIGNO;1998;1.306
Gas;Terra;Molise;TORRENTE CIGNO;1999;1.175
Gas;Terra;Molise;TORRENTE CIGNO;2000;1.036
Gas;Terra;Molise;TORRENTE CIGNO;2001;895
Gas;Terra;Molise;TORRENTE CIGNO;2002;1.920
Gas;Terra;Molise;TORRENTE CIGNO;2003;15.569
Gas;Terra;Marche;TORRENTE MENOCCHIA;1980;60.116
Gas;Terra;Marche;TORRENTE MENOCCHIA;1981;72.118
Gas;Terra;Marche;TORRENTE MENOCCHIA;1982;106.111
Gas;Terra;Marche;TORRENTE MENOCCHIA;1983;101.602
Gas;Terra;Marche;TORRENTE MENOCCHIA;1984;117.603
Gas;Terra;Marche;TORRENTE MENOCCHIA;1985;173.360
Gas;Terra;Marche;TORRENTE MENOCCHIA;1986;167.239
Gas;Terra;Marche;TORRENTE MENOCCHIA;1987;152.271
Gas;Terra;Marche;TORRENTE MENOCCHIA;1988;128.785
Gas;Terra;Marche;TORRENTE MENOCCHIA;1989;130.202
Gas;Terra;Marche;TORRENTE MENOCCHIA;1990;120.897
Gas;Terra;Marche;TORRENTE MENOCCHIA;1991;95.595
Gas;Terra;Marche;TORRENTE MENOCCHIA;1992;77.645
Gas;Terra;Marche;TORRENTE MENOCCHIA;1993;54.310
Gas;Terra;Marche;TORRENTE MENOCCHIA;1994;48.218
Gas;Terra;Marche;TORRENTE MENOCCHIA;1995;46.720
Gas;Terra;Marche;TORRENTE MENOCCHIA;1996;44.878
Gas;Terra;Marche;TORRENTE MENOCCHIA;1997;58.150
Gas;Terra;Marche;TORRENTE MENOCCHIA;1998;44.569
Gas;Terra;Marche;TORRENTE MENOCCHIA;1999;32.763
Gas;Terra;Marche;TORRENTE MENOCCHIA;2000;29.200
Gas;Terra;Marche;TORRENTE MENOCCHIA;2001;24.106
Gas;Terra;Marche;TORRENTE MENOCCHIA;2002;22.363
Gas;Terra;Marche;TORRENTE MENOCCHIA;2003;19.197
Gas;Terra;Puglia;TORRENTE VULGANO;1980;46.335
Gas;Terra;Puglia;TORRENTE VULGANO;1981;39.186
Gas;Terra;Puglia;TORRENTE VULGANO;1982;32.619
Gas;Terra;Puglia;TORRENTE VULGANO;1983;19.812
Gas;Terra;Puglia;TORRENTE VULGANO;1984;22.577
Gas;Terra;Puglia;TORRENTE VULGANO;1985;16.524
Gas;Terra;Puglia;TORRENTE VULGANO;1986;12.636
Gas;Terra;Puglia;TORRENTE VULGANO;1987;10.224
Gas;Terra;Puglia;TORRENTE VULGANO;1988;6.799
Gas;Terra;Puglia;TORRENTE VULGANO;1989;6.669
Gas;Terra;Puglia;TORRENTE VULGANO;1990;3.231
Gas;Terra;Puglia;TORRENTE VULGANO;1991;2.643
Gas;Terra;Puglia;TORRENTE VULGANO;1992;1.995
Gas;Terra;Puglia;TORRENTE VULGANO;1993;1.884
Gas;Terra;Puglia;TORRENTE VULGANO;1994;3.132
Gas;Terra;Puglia;TORRENTE VULGANO;1995;2.906
Gas;Terra;Puglia;TORRENTE VULGANO;1996;1.636
Gas;Terra;Puglia;TORRENTE VULGANO;1997;2.574
Gas;Terra;Puglia;TORRENTE VULGANO;1998;3.730
Gas;Terra;Puglia;TORRENTE VULGANO;1999;2.909
Gas;Terra;Puglia;TORRENTE VULGANO;2000;2.368
Gas;Terra;Puglia;TORRENTE VULGANO;2001;35
Gas;Terra;Emilia Romagna;TRAVERSETOLO;0;16.500
Gas;Terra;Emilia Romagna;TRAVERSETOLO;1980;273
Gas;Terra;Emilia Romagna;TRAVERSETOLO;1981;466
Gas;Terra;Emilia Romagna;TRAVERSETOLO;1982;385
Gas;Terra;Emilia Romagna;TRAVERSETOLO;1983;103
Gas;Terra;Emilia Romagna;TRAVERSETOLO;1984;150
Gas;Terra;Emilia Romagna;TRIGNANO;0;1.136
Gas;Terra;Emilia Romagna;TRIGNANO;1982;30
Gas;Terra;Emilia Romagna;TRIGNANO;1983;30
Gas;Terra;Emilia Romagna;TRIGNANO;1984;33
Gas;Terra;Emilia Romagna;TRIGNANO;1985;45
Gas;Terra;Emilia Romagna;TRIGNANO;1986;54
Gas;Terra;Emilia Romagna;TRIGNANO;1987;53
Gas;Terra;Emilia Romagna;TRIGNANO;1988;50
Gas;Terra;Emilia Romagna;TRIGNANO;1989;61
Gas;Terra;Emilia Romagna;TRIGNANO;1990;75
Gas;Terra;Emilia Romagna;TRIGNANO;1991;74
Gas;Terra;Emilia Romagna;TRIGNANO;1992;95
Gas;Terra;Emilia Romagna;TRIGNANO;1993;99
Gas;Terra;Emilia Romagna;TRIGNANO;1994;113
Gas;Terra;Emilia Romagna;TRIGNANO;1995;128
Gas;Terra;Emilia Romagna;TRIGNANO;1996;128
Gas;Terra;Emilia Romagna;TRIGNANO;1997;112
Gas;Terra;Emilia Romagna;TRIGNANO;1998;99
Gas;Terra;Emilia Romagna;TRIGNANO;1999;107
Gas;Terra;Emilia Romagna;TRIGNANO;2000;182
Gas;Terra;Emilia Romagna;TRIGNANO;2001;190
Gas;Terra;Emilia Romagna;TRIGNANO;2003;144
Gas;Terra;Emilia Romagna;VALLE DANE;1987;6.892
Gas;Terra;Emilia Romagna;VALLE DANE;1988;7.581
Gas;Terra;Emilia Romagna;VALLE DANE;1989;6.885
Gas;Terra;Emilia Romagna;VALLE DANE;1990;6.127
Gas;Terra;Emilia Romagna;VALLE DANE;1991;5.518
Gas;Terra;Emilia Romagna;VALLE DANE;1992;14.372
Gas;Terra;Emilia Romagna;VALLE DANE;1993;24.300
Gas;Terra;Emilia Romagna;VALLE DANE;1994;9.120
Gas;Terra;Emilia Romagna;VALLE DANE;1995;2.495
Gas;Terra;Puglia;VALLE DEL ROVELLO;1998;100
Gas;Terra;Puglia;VALLE DEL ROVELLO;1999;87
Gas;Terra;Puglia;VALLE DEL ROVELLO;2000;158
Gas;Terra;Puglia;VALLE DEL ROVELLO;2001;335
Gas;Terra;Puglia;VALLE DEL ROVELLO;2003;308
Gas;Terra;Emilia Romagna;VALLEZZA;0;106.611
Gas;Terra;Emilia Romagna;VALLEZZETTA;1990;5
Gas;Terra;Emilia Romagna;VALLEZZETTA;1991;60
Gas;Terra;Lombardia;VESCOVATO;1998;2.710
Gas;Terra;Lombardia;VESCOVATO;1999;508
Gas;Terra;Lombardia;VESCOVATO;2000;6.353
Gas;Terra;Lombardia;VESCOVATO;2001;5.936
Gas;Terra;Lombardia;VESCOVATO;2002;6.452
Gas;Terra;Lombardia;VESCOVATO;2003;6.629
Gas;Terra;Emilia Romagna;VETTA;0;4.653
Gas;Terra;Emilia Romagna;VETTA;1980;653
Gas;Terra;Emilia Romagna;VETTA;1981;612
Gas;Terra;Emilia Romagna;VETTA;1982;595
Gas;Terra;Emilia Romagna;VETTA;1983;598
Gas;Terra;Emilia Romagna;VETTA;1984;585
Gas;Terra;Emilia Romagna;VETTA;1985;576
Gas;Terra;Emilia Romagna;VETTA;1986;514
Gas;Terra;Emilia Romagna;VETTA;1987;594
Gas;Terra;Emilia Romagna;VETTA;1988;591
Gas;Terra;Emilia Romagna;VETTA;1989;239
Gas;Terra;Emilia Romagna;VETTA;1990;78
Gas;Terra;Emilia Romagna;VETTA;1991;891
Gas;Terra;Emilia Romagna;VETTA;1992;897
Gas;Terra;Emilia Romagna;VETTA;1993;698
Gas;Terra;Emilia Romagna;VETTA;1994;613
Gas;Terra;Emilia Romagna;VETTA;1995;573
Gas;Terra;Emilia Romagna;VETTA;1996;572
Gas;Terra;Emilia Romagna;VETTA;1997;565
Gas;Terra;Emilia Romagna;VETTA;1998;589
Gas;Terra;Emilia Romagna;VETTA;1999;554
Gas;Terra;Emilia Romagna;VETTA;2000;547
Gas;Terra;Emilia Romagna;VETTA;2001;545
Gas;Terra;Emilia Romagna;VETTA;2003;538
Gas;Terra;Emilia Romagna;VIGATTO;0;17.800
Gas;Terra;Emilia Romagna;VIGATTO;1980;1.429
Gas;Terra;Emilia Romagna;VIGATTO;1981;62
Gas;Terra;Emilia Romagna;VIGATTO;1982;27
Gas;Terra;Emilia Romagna;VIGATTO;1983;1.125
Gas;Terra;Emilia Romagna;VIGATTO;1984;3.522
Gas;Terra;Emilia Romagna;VIGATTO;1985;2.393
Gas;Terra;Emilia Romagna;VIGATTO;1986;163
Gas;Terra;Emilia Romagna;VIGATTO;1987;683
Gas;Terra;Emilia Romagna;VIGATTO;1988;562
Gas;Terra;Emilia Romagna;VIGATTO;1989;1.374
Gas;Terra;Emilia Romagna;VIGATTO;1990;292
Gas;Terra;Abruzzo;VILLA TORRE;1993;538
Gas;Terra;Abruzzo;VILLA TORRE;1994;6.537
Gas;Terra;Abruzzo;VILLA TORRE;1995;4.352
Gas;Terra;Abruzzo;VILLA TORRE;1996;4.089
Gas;Terra;Abruzzo;VILLA TORRE;1997;4.474
Gas;Terra;Abruzzo;VILLA TORRE;1998;1.707
Gas;Terra;Abruzzo;VILLA TORRE;1999;183
Gas;Terra;Piemonte;VILLAFORTUNA-TRECATE;1988;25.560
Gas;Terra;Piemonte;VILLAFORTUNA-TRECATE;1989;48.513
Gas;Terra;Piemonte;VILLAFORTUNA-TRECATE;1990;51.880
Gas;Terra;Piemonte;VILLAFORTUNA-TRECATE;1991;88.805
Gas;Terra;Piemonte;VILLAFORTUNA-TRECATE;1992;134.875
Gas;Terra;Piemonte;VILLAFORTUNA-TRECATE;1993;169.748
Gas;Terra;Piemonte;VILLAFORTUNA-TRECATE;1994;214.263
Gas;Terra;Piemonte;VILLAFORTUNA-TRECATE;1995;253.378
Gas;Terra;Piemonte;VILLAFORTUNA-TRECATE;1996;280.773
Gas;Terra;Piemonte;VILLAFORTUNA-TRECATE;1997;306.503
Gas;Terra;Piemonte;VILLAFORTUNA-TRECATE;1998;242.307
Gas;Terra;Piemonte;VILLAFORTUNA-TRECATE;1999;186.137
Gas;Terra;Piemonte;VILLAFORTUNA-TRECATE;2000;147.114
Gas;Terra;Piemonte;VILLAFORTUNA-TRECATE;2001;118.241
Gas;Terra;Piemonte;VILLAFORTUNA-TRECATE;2002;84.327
Gas;Terra;Piemonte;VILLAFORTUNA-TRECATE;2003;45.369
Gas;Terra;Basilicata;VOLTURINO;1996;181
Gas;Terra;Basilicata;VOLTURINO;1997;197
Gas;Terra;Basilicata;VOLTURINO;1998;897
Gas;Terra;Basilicata;VOLTURINO;1999;3.799
Gas;Terra;Basilicata;VOLTURINO;2000;23.789
Gas;Terra;Basilicata;VOLTURINO;2001;640
Gas;Terra;Basilicata;VOLTURINO;2002;363
Gas;Terra;Basilicata;VOLTURINO;2003;20.116
Gas;Terra;Emilia Romagna;ZORABINI;1985;12.823
Gas;Terra;Emilia Romagna;ZORABINI;1986;9.123
Gas;Terra;Emilia Romagna;ZORABINI;2001;261
Gas;Mare;Zona A;A.C 1.AG;0;17.630.000
Gas;Mare;Zona A;A.C 1.AG;1980;1.232.258
Gas;Mare;Zona A;A.C 1.AG;1981;1.141.014
Gas;Mare;Zona A;A.C 1.AG;1982;1.155.840
Gas;Mare;Zona A;A.C 1.AG;1983;874.980
Gas;Mare;Zona A;A.C 1.AG;1984;1.100.794
Gas;Mare;Zona A;A.C 1.AG;1985;900.000
